"ID","INV","DATA","CATALOG","PCODE","QTY","custnum","custname","TYPE"
1958,106795,3/97/1',Collectibles,CC4200,1,2155,NULL,,Orders'
1959,144919,9/97/24',Toys,TY2400,1,2156,NULL,,Orders'
1960,174794,3/98/8',Pets,PT3500,4,2157,NULL,,Orders'
1961,182299,4/98/13',Sports,SP1200,1,2158,NULL,,Orders'
1962,196437,6/98/14',Pets,PT3200,1,2159,NULL,,Orders'
1963,215436,9/98/3',Sports,SP3100,1,216,NULL,,Orders'
1964,217344,9/98/11',Toys,TY4600,1,2160,NULL,,Orders'
1965,223098,10/98/5',Software,SW8511,2,2161,NULL,,Orders'
1966,238548,12/98/10',Toys,TY1600,4,2162,NULL,,Orders'
1967,104191,5/00/22',Pets,PT4400,4,2163,NULL,,Orders'
1968,106795,6/00/8',Collectibles,CC4200,1,2164,NULL,,Orders'
1969,144919,1/01/1',Toys,TY2400,1,2165,NULL,,Orders'
1970,104623,2/97/15',Gardening,GD4000,2,2166,NULL,,Orders'
1971,105845,2/97/23',Pets,PT4200,1,2167,NULL,,Orders'
1972,107261,3/97/4',Sports,SP1300,1,2168,NULL,,Orders'
1973,113781,4/97/12',Collectibles,CC1500,4,2169,NULL,,Orders'
1974,122048,5/97/27',Gardening,gd2200,4,217,NULL,,Orders'
1975,159712,12/97/12',Toys,TY1650,1,2170,NULL,,Orders'
1976,159712,12/97/12',Toys,TY1900,1,2171,NULL,,Orders'
1977,159712,12/97/12',Toys,TY2500,4,2172,NULL,,Orders'
1978,159712,12/97/12',Toys,TY3800,2,2173,NULL,,Orders'
1979,160841,12/97/18',Pets,PT4500,1,2174,NULL,,Orders'
1980,169037,2/98/5',Sports,SP3300,1,2175,NULL,,Orders'
1981,195464,6/98/10',Sports,SP2200,1,2176,NULL,,Orders'
1982,195464,6/98/10',Sports,SP3200,1,2177,NULL,,Orders'
1983,195464,6/98/10',Sports,SP3300,2,2178,NULL,,Orders'
1984,210714,8/98/14',Gardening,GD2000,3,2179,NULL,,Orders'
1985,224503,10/98/11',Toys,TY3500,1,218,NULL,,Orders'
1986,239450,12/98/14',Sports,SP1400,1,2180,NULL,,Orders'
1987,104623,5/00/25',Gardening,GD4000,2,2181,NULL,,Orders'
1988,105845,6/00/2',Pets,PT4200,1,2182,NULL,,Orders'
1989,107261,6/00/11',Sports,SP1300,1,2183,NULL,,Orders'
1990,113781,7/00/20',Collectibles,CC1500,4,2184,NULL,,Orders'
1991,122048,9/00/3',Gardening,GD2200,4,2185,NULL,,Orders'
1992,159712,3/01/21',Toys,TY1650,1,2186,NULL,,Orders'
1993,159712,3/01/21',Toys,TY1900,1,2187,NULL,,Orders'
1994,159712,3/01/21',Toys,TY2500,4,2188,NULL,,Orders'
1995,159712,3/01/21',Toys,TY3800,2,2189,NULL,,Orders'
1996,160841,3/01/27',Pets,PT4500,1,219,NULL,,Orders'
1997,169037,5/01/15',Sports,SP3300,1,2190,NULL,,Orders'
1998,106798,3/97/1',Sports,SP2600,3,2191,NULL,,Orders'
1999,112876,4/97/7',Gardening,GD3100,1,2192,NULL,,Orders'
2000,118679,5/97/9',Software,SW3625,1,2193,NULL,,Orders'
2001,124299,6/97/8',Sports,SP1000,1,2194,NULL,,Orders'
2002,134006,7/97/29',Pets,PT3300,3,2195,NULL,,Orders'
2003,137459,8/97/16',Sports,SP1200,1,2196,NULL,,Orders'
2004,151044,10/97/27',Toys,TY5200,1,2197,NULL,,Orders'
2005,161643,12/97/22',Sports,SP2400,2,2198,NULL,,Orders'
2006,163414,1/98/1',Gardening,GD1100,1,2199,NULL,,Orders'
2007,173069,2/98/27',Gardening,GD1300,1,22,NULL,,Orders'
2008,185619,4/98/28',Gardening,GD3400,1,220,NULL,,Orders'
2009,188756,5/98/12',Gardening,GD4000,3,2200,NULL,,Orders'
2010,193875,6/98/3',Pets,PT1400,1,2201,NULL,,Orders'
2011,211953,8/98/19',Toys,TY1300,1,2202,NULL,,Orders'
2012,212875,8/98/23',Sports,SP2500,2,2203,NULL,,Orders'
2013,217597,9/98/12',Toys,TY4600,1,2204,NULL,,Orders'
2014,230352,11/98/5',Sports,SP2400,3,2205,NULL,,Orders'
2015,106798,6/00/8',Sports,SP2600,3,2206,NULL,,Orders'
2016,112876,7/00/15',Gardening,GD3100,1,2207,NULL,,Orders'
2017,118679,8/00/16',Software,SW3625,1,2208,NULL,,Orders'
2018,124299,9/00/15',Sports,SP1000,1,2209,NULL,,Orders'
2019,134006,11/00/5',Pets,PT3300,3,221,NULL,,Orders'
2020,137459,11/00/23',Sports,SP1200,1,2210,NULL,,Orders'
2021,151044,2/01/3',Toys,TY5200,1,2211,NULL,,Orders'
2022,161643,3/01/31',Sports,SP2400,2,2212,NULL,,Orders'
2023,163414,4/01/10',Gardening,GD1100,1,2213,NULL,,Orders'
2024,105065,2/97/18',Toys,TY5400,1,2214,NULL,,Orders'
2025,120543,5/97/19',Gardening,GD3400,1,2215,NULL,,Orders'
2026,132656,7/97/22',Toys,TY3500,4,2216,NULL,,Orders'
2027,186080,4/98/30',Software,SW7573,1,2217,NULL,,Orders'
2028,239671,12/98/15',Toys,TY1950,1,2218,NULL,,Orders'
2029,105065,5/00/28',Toys,TY5400,1,2219,NULL,,Orders'
2030,120543,8/00/26',Gardening,GD3400,1,222,NULL,,Orders'
2031,132656,10/00/29',Toys,TY3500,4,2220,NULL,,Orders'
2032,111204,3/97/28',Gardening,GD2400,1,2221,NULL,,Orders'
2033,135923,8/97/8',Sports,SP1100,1,2222,NULL,,Orders'
2034,142380,9/97/11',Pets,PT2300,2,2223,NULL,,Orders'
2035,142788,9/97/13',Toys,TY2500,1,2224,NULL,,Orders'
2036,145808,9/97/29',Toys,TY1400,1,2225,NULL,,Orders'
2037,146398,10/97/2',Toys,TY3100,1,2226,NULL,,Orders'
2038,176004,3/98/14',Toys,TY1850,1,2227,NULL,,Orders'
2039,177392,3/98/21',Gardening,GD2000,1,2228,NULL,,Orders'
2040,184968,4/98/25',Sports,SP3200,1,2229,NULL,,Orders'
2041,198355,6/98/22',Sports,SP2700,4,223,NULL,,Orders'
2042,215871,9/98/5',Software,SW1991,1,2230,NULL,,Orders'
2043,215871,9/98/5',Software,SW2147,1,2231,NULL,,Orders'
2044,215871,9/98/5',Software,SW2147,1,2232,NULL,,Orders'
2045,215871,9/98/5',Software,SW7935,1,2233,NULL,,Orders'
2046,219261,9/98/19',Gardening,GD1100,1,2234,NULL,,Orders'
2047,221857,9/98/30',Sports,SP1300,1,2235,NULL,,Orders'
2048,240639,12/98/19',Pets,PT3400,2,2236,NULL,,Orders'
2049,111204,7/00/5',Gardening,GD2400,1,2237,NULL,,Orders'
2050,135923,11/00/15',Sports,SP1100,1,2238,NULL,,Orders'
2051,142380,12/00/19',Pets,PT2300,2,2239,NULL,,Orders'
2052,142788,12/00/21',Toys,TY2500,1,224,NULL,,Orders'
2053,145808,1/01/6',Toys,TY1400,1,2240,NULL,,Orders'
2054,146398,1/01/9',Toys,TY3100,1,2241,NULL,,Orders'
2055,117753,5/97/4',Sports,SP2300,1,2242,NULL,,Orders'
2056,126407,6/97/19',Pets,PT4200,1,2243,NULL,,Orders'
2057,156275,11/97/24',Toys,TY4600,1,2244,NULL,,Orders'
2058,165075,1/98/12',Pets,PT1100,1,2245,NULL,,Orders'
2059,165075,1/98/12',Pets,PT2100,2,2246,NULL,,Orders'
2060,165075,1/98/12',Pets,PT4300,3,2247,NULL,,Orders'
2061,174801,3/98/8',Toys,TY3700,1,2248,NULL,,Orders'
2062,211697,8/98/18',Sports,SP3000,1,2249,NULL,,Orders'
2063,215450,9/98/3',Pets,PT3100,3,225,NULL,,Orders'
2064,232688,11/98/15',Sports,SP2400,4,2250,NULL,,Orders'
2065,239012,12/98/12',Sports,SP3100,1,2251,NULL,,Orders'
2066,239673,12/98/15',Toys,TY2100,4,2252,NULL,,Orders'
2067,240401,12/98/18',Toys,TY1750,1,2253,NULL,,Orders'
2068,240401,12/98/18',Toys,TY2100,1,2254,NULL,,Orders'
2069,240401,12/98/18',Toys,TY4700,1,2255,NULL,,Orders'
2070,117753,8/00/11',Sports,SP2300,1,2256,NULL,,Orders'
2071,126407,9/00/26',Pets,PT4200,1,2257,NULL,,Orders'
2072,156275,3/01/3',Toys,TY4600,1,2258,NULL,,Orders'
2073,165075,4/01/21',Pets,PT1100,1,2259,NULL,,Orders'
2074,165075,4/01/21',Pets,PT2100,2,226,NULL,,Orders'
2075,165075,4/01/21',Pets,PT4300,3,2260,NULL,,Orders'
2076,102137,1/97/28',Gardening,GD3400,1,2261,NULL,,Orders'
2077,102695,2/97/1',Pets,PT2000,1,2262,NULL,,Orders'
2078,102695,2/97/1',Pets,PT4100,1,2263,NULL,,Orders'
2079,102695,2/97/1',Pets,PT4500,1,2264,NULL,,Orders'
2080,112505,4/97/5',Sports,SP1600,4,2265,NULL,,Orders'
2081,166210,1/98/19',Software,SW1991,1,2266,NULL,,Orders'
2082,170880,2/98/15',Sports,SP2000,4,2267,NULL,,Orders'
2083,172125,2/98/22',Gardening,GD1400,3,2268,NULL,,Orders'
2084,201877,7/98/7',Sports,SP2300,1,2269,NULL,,Orders'
2085,214491,8/98/30',Software,SW2147,2,227,NULL,,Orders'
2086,214491,8/98/30',Software,SW3545,1,2270,NULL,,Orders'
2087,214491,8/98/30',Software,SW6531,1,2271,NULL,,Orders'
2088,216398,9/98/7',Gardening,GD1200,1,2272,NULL,,Orders'
2089,226610,10/98/20',Toys,TY4200,4,2273,NULL,,Orders'
2090,228471,10/98/28',Software,SW3895,4,2274,NULL,,Orders'
2091,233651,11/98/19',Sports,SP2400,1,2275,NULL,,Orders'
2092,234780,11/98/24',Sports,SP1100,1,2276,NULL,,Orders'
2093,102137,5/00/7',Gardening,GD3400,1,2277,NULL,,Orders'
2094,102695,5/00/11',Pets,PT2000,1,2278,NULL,,Orders'
2095,102695,5/00/11',Pets,PT4100,1,2279,NULL,,Orders'
2096,102695,5/00/11',Pets,PT4500,1,228,NULL,,Orders'
2097,112505,7/00/13',Sports,SP1600,4,2280,NULL,,Orders'
2098,166210,4/01/28',Software,sw1991,1,2281,NULL,,Orders'
2099,170880,5/01/25',Sports,sp2000,4,2282,NULL,,Orders'
2100,112677,4/97/6',Gardening,GD1001,1,2283,NULL,,Orders'
2101,116996,4/97/30',Sports,SP2000,1,2284,NULL,,Orders'
2102,121129,5/97/22',Pets,PT1100,1,2285,NULL,,Orders'
2103,121129,5/97/22',Pets,PT1400,3,2286,NULL,,Orders'
2104,121129,5/97/22',Pets,PT2200,1,2287,NULL,,Orders'
2105,125077,6/97/12',Toys,TY4300,4,2288,NULL,,Orders'
2106,144352,9/97/21',Sports,SP2500,1,2289,NULL,,Orders'
2107,176807,3/98/18',Gardening,GD1200,1,229,NULL,,Orders'
2108,176807,3/98/18',Gardening,GD1300,1,2290,NULL,,Orders'
2109,176807,3/98/18',Gardening,GD3100,1,2291,NULL,,Orders'
2110,196447,6/98/14',Toys,TY5100,1,2292,NULL,,Orders'
2111,215452,9/98/3',Sports,SP1300,1,2293,NULL,,Orders'
2112,215452,9/98/3',Sports,SP2500,1,2294,NULL,,Orders'
2113,215452,9/98/3',Sports,SP3000,1,2295,NULL,,Orders'
2114,233409,11/98/18',Sports,sp2000,2,2296,NULL,,Orders'
2115,233409,11/98/18',Sports,SP2300,2,2297,NULL,,Orders'
2116,233409,11/98/18',Sports,SP2700,1,2298,NULL,,Orders'
2117,233409,11/98/18',Sports,SP3000,1,2299,NULL,,Orders'
2118,112677,7/00/14',Gardening,GD1001,1,23,NULL,,Orders'
2119,116996,8/00/7',Sports,SP2000,1,230,NULL,,Orders'
2120,121129,8/00/29',Pets,PT1100,1,2300,NULL,,Orders'
2121,121129,8/00/29',Pets,PT1400,3,2301,NULL,,Orders'
2122,121129,8/00/29',Pets,PT2200,1,2302,NULL,,Orders'
2123,125077,9/00/19',Toys,TY4300,4,2303,NULL,,Orders'
2124,144352,12/00/29',Sports,SP2500,1,2304,NULL,,Orders'
2125,114466,4/97/16',Sports,SP1400,1,2305,NULL,,Orders'
2126,121131,5/97/22',Gardening,GD3100,1,2306,NULL,,Orders'
2127,129279,7/97/4',Toys,TY1700,1,2307,NULL,,Orders'
2128,146602,10/97/3',Software,SW7935,1,2308,NULL,,Orders'
2129,157823,12/97/2',Pets,PT2000,1,2309,NULL,,Orders'
2130,157823,12/97/2',Pets,PT2100,2,231,NULL,,Orders'
2131,157823,12/97/2',Pets,PT3100,3,2310,NULL,,Orders'
2132,157823,12/97/2',Pets,PT3300,1,2311,NULL,,Orders'
2133,165862,1/98/17',Gardening,GD1300,2,2312,NULL,,Orders'
2134,169210,2/98/6',Sports,SP3400,1,2313,NULL,,Orders'
2135,176210,3/98/15',Software,SW7383,1,2314,NULL,,Orders'
2136,177198,3/98/20',Sports,SP2600,1,2315,NULL,,Orders'
2137,177198,3/98/20',Sports,SP3400,1,2316,NULL,,Orders'
2138,190862,5/98/21',Sports,SP3300,1,2317,NULL,,Orders'
2139,193608,6/98/2',Collectibles,CC3300,4,2318,NULL,,Orders'
2140,207418,7/98/31',Toys,TY1850,1,2319,NULL,,Orders'
2141,216129,9/98/6',Sports,SP1000,1,232,NULL,,Orders'
2142,216129,9/98/6',Sports,SP2600,1,2320,NULL,,Orders'
2143,216129,9/98/6',Sports,SP2700,1,2321,NULL,,Orders'
2144,216129,9/98/6',Sports,SP3200,1,2322,NULL,,Orders'
2145,221632,9/98/29',Toys,TY2600,1,2323,NULL,,Orders'
2146,221632,9/98/29',Toys,TY3500,1,2324,NULL,,Orders'
2147,221632,9/98/29',Toys,TY5100,1,2325,NULL,,Orders'
2148,221864,9/98/30',Gardening,GD3100,1,2326,NULL,,Orders'
2149,114466,7/00/24',Sports,SP1400,1,2327,NULL,,Orders'
2150,121131,8/00/29',Gardening,gd3100,1,2328,NULL,,Orders'
2151,129279,10/00/11',Toys,TY1700,1,2329,NULL,,Orders'
2152,146602,1/01/10',Software,SW7935,1,233,NULL,,Orders'
2153,157823,3/01/11',Pets,PT2000,1,2330,NULL,,Orders'
2154,157823,3/01/11',Pets,PT2100,2,2331,NULL,,Orders'
2155,157823,3/01/11',Pets,PT3100,3,2332,NULL,,Orders'
2156,157823,3/01/11',Pets,PT3300,1,2333,NULL,,Orders'
2157,165862,4/01/26',Gardening,GD1300,2,2334,NULL,,Orders'
2158,169210,5/01/16',Sports,SP3400,1,2335,NULL,,Orders'
2159,104483,2/97/14',Sports,SP3200,1,2336,NULL,,Orders'
2160,136327,8/97/10',Toys,TY1650,1,2337,NULL,,Orders'
2161,136327,8/97/10',Toys,TY1750,1,2338,NULL,,Orders'
2162,136327,8/97/10',Toys,TY3700,0,2339,NULL,,Orders'
2163,136327,8/97/10',Toys,TY4300,3,234,NULL,,Orders'
2164,143183,9/97/15',Pets,PT1400,1,2340,NULL,,Orders'
2165,143183,9/97/15',Pets,PT3300,1,2341,NULL,,Orders'
2166,143183,9/97/15',Pets,PT4200,1,2342,NULL,,Orders'
2167,160286,12/97/15',Software,SW4825,3,2343,NULL,,Orders'
2168,207864,8/98/2',Sports,SP3000,3,2344,NULL,,Orders'
2169,226837,10/98/21',Sports,SP2200,1,2345,NULL,,Orders'
2170,104483,5/00/24',Sports,SP3200,1,2346,NULL,,Orders'
2171,136327,11/00/17',Toys,TY1650,1,2347,NULL,,Orders'
2172,136327,11/00/17',Toys,TY1750,1,2348,NULL,,Orders'
2173,136327,11/00/17',Toys,TY3700,1,2349,NULL,,Orders'
2174,136327,11/00/17',Toys,TY4300,3,235,NULL,,Orders'
2175,143183,12/00/23',Pets,PT1400,1,2350,NULL,,Orders'
2176,143183,12/00/23',Pets,PT3300,1,2351,NULL,,Orders'
2177,143183,12/00/23',Pets,PT4200,1,2352,NULL,,Orders'
2178,160286,3/01/24',Software,SW4825,3,2353,NULL,,Orders'
2179,105851,2/97/23',Gardening,GD1500,1,2354,NULL,,Orders'
2180,112885,4/97/7',Toys,TY1200,1,2355,NULL,,Orders'
2181,112885,4/97/7',Toys,TY2200,2,2356,NULL,,Orders'
2182,112885,4/97/7',Toys,TY2500,1,2357,NULL,,Orders'
2183,112885,4/97/7',Toys,TY5100,1,2358,NULL,,Orders'
2184,126062,6/97/17',Gardening,GD1500,1,2359,NULL,,Orders'
2185,126062,6/97/17',Gardening,GD2000,3,236,NULL,,Orders'
2186,132120,7/97/19',Pets,PT1300,4,2360,NULL,,Orders'
2187,132120,7/97/19',Pets,PT2100,1,2361,NULL,,Orders'
2188,132120,7/97/19',Pets,PT2300,1,2362,NULL,,Orders'
2189,147674,10/97/9',Toys,TY3200,1,2363,NULL,,Orders'
2190,172903,2/98/26',Gardening,GD1001,1,2364,NULL,,Orders'
2191,192682,5/98/29',Toys,TY1900,1,2365,NULL,,Orders'
2192,212171,8/98/20',Toys,TY1300,3,2366,NULL,,Orders'
2193,220925,9/98/26',Software,SW8511,3,2367,NULL,,Orders'
2194,234314,11/98/22',Sports,SP1100,1,2368,NULL,,Orders'
2195,242413,12/98/27',Pets,PT1200,1,2369,NULL,,Orders'
2196,105851,6/00/2',Gardening,GD1500,1,237,NULL,,Orders'
2197,112885,7/00/15',Toys,TY1200,1,2370,NULL,,Orders'
2198,112885,7/00/15',Toys,TY2200,2,2371,NULL,,Orders'
2199,112885,7/00/15',Toys,TY2500,1,2372,NULL,,Orders'
2200,112885,7/00/15',Toys,TY5100,1,2373,NULL,,Orders'
2201,126062,9/00/24',Gardening,GD1500,1,2374,NULL,,Orders'
2202,126062,9/00/24',Gardening,GD2000,3,2375,NULL,,Orders'
2203,132120,10/00/26',Pets,PT1300,4,2376,NULL,,Orders'
2204,132120,10/00/26',Pets,PT2100,1,2377,NULL,,Orders'
2205,132120,10/00/26',Pets,PT2300,1,2378,NULL,,Orders'
2206,147674,1/01/16',Toys,TY3200,1,2379,NULL,,Orders'
2207,100924,1/97/19',Pets,PT2300,1,238,NULL,,Orders'
2208,113985,4/97/13',Pets,PT4500,4,2380,NULL,,Orders'
2209,128482,6/97/30',Sports,SP3100,1,2381,NULL,,Orders'
2210,132123,7/97/19',Sports,SP1000,4,2382,NULL,,Orders'
2211,132123,7/97/19',Sports,SP1300,2,2383,NULL,,Orders'
2212,132123,7/97/19',Sports,SP1500,1,2384,NULL,,Orders'
2213,132123,7/97/19',Sports,SP2500,4,2385,NULL,,Orders'
2214,188322,5/98/10',Pets,PT3500,4,2386,NULL,,Orders'
2215,191545,5/98/24',Toys,TY1850,4,2387,NULL,,Orders'
2216,193368,6/98/1',Gardening,GD1010,1,2388,NULL,,Orders'
2217,207868,8/98/2',Sports,SP1000,1,2389,NULL,,Orders'
2218,212399,8/98/21',Sports,SP1000,1,239,NULL,,Orders'
2219,227317,10/98/23',Pets,PT2400,3,2390,NULL,,Orders'
2220,227317,10/98/23',Pets,PT3400,1,2391,NULL,,Orders'
2221,227317,10/98/23',Pets,PT4300,1,2392,NULL,,Orders'
2222,227317,10/98/23',Pets,PT4400,1,2393,NULL,,Orders'
2223,100924,4/00/28',Pets,PT2300,1,2394,NULL,,Orders'
2224,113985,7/00/21',Pets,PT4500,4,2395,NULL,,Orders'
2225,128482,10/00/7',Sports,SP3100,1,2396,NULL,,Orders'
2226,132123,10/00/26',Sports,SP1000,4,2397,NULL,,Orders'
2227,132123,10/00/26',Sports,SP1300,2,2398,NULL,,Orders'
2228,132123,10/00/26',Sports,SP1500,1,2399,NULL,,Orders'
2229,132123,10/00/26',Sports,SP2500,4,24,NULL,,Orders'
2230,107118,3/97/3',Sports,SP1600,1,240,NULL,,Orders'
2231,116084,4/97/25',Sports,SP2000,1,2400,NULL,,Orders'
2232,118694,5/97/9',Gardening,GD3000,1,2401,NULL,,Orders'
2233,135382,8/97/5',Pets,PT3200,1,2402,NULL,,Orders'
2234,145118,9/97/25',Pets,PT3300,1,2403,NULL,,Orders'
2235,146789,10/97/4',Toys,TY2500,2,2404,NULL,,Orders'
2236,186092,4/98/30',Toys,TY4300,2,2405,NULL,,Orders'
2237,192462,5/98/28',Collectibles,CC4300,1,2406,NULL,,Orders'
2238,200227,6/98/30',Toys,TY5300,1,2407,NULL,,Orders'
2239,215681,9/98/4',Gardening,GD4300,1,2408,NULL,,Orders'
2240,220455,9/98/24',Toys,TY4300,1,2409,NULL,,Orders'
2241,238326,12/98/9',Pets,PT1100,1,241,NULL,,Orders'
2242,107118,6/00/10',Sports,SP1600,1,2410,NULL,,Orders'
2243,116084,8/00/2',Sports,SP2000,1,2411,NULL,,Orders'
2244,118694,8/00/16',Gardening,GD3000,1,2412,NULL,,Orders'
2245,135382,11/00/12',Pets,PT3200,1,2413,NULL,,Orders'
2246,145118,1/01/2',Pets,PT3300,1,2414,NULL,,Orders'
2247,146789,1/01/11',Toys,TY2500,2,2415,NULL,,Orders'
2248,117177,5/97/1',Collectibles,CC4700,1,2416,NULL,,Orders'
2249,117759,5/97/4',Toys,TY4700,1,2417,NULL,,Orders'
2250,132671,7/97/22',Pets,PT2200,4,2418,NULL,,Orders'
2251,184978,4/98/25',Collectibles,CC2300,3,2419,NULL,,Orders'
2252,199504,6/98/27',Gardening,GD2200,1,242,NULL,,Orders'
2253,241552,12/98/23',Toys,TY1800,3,2420,NULL,,Orders'
2254,117177,8/00/8',Collectibles,CC4700,1,2421,NULL,,Orders'
2255,117759,8/00/11',Toys,TY4700,1,2422,NULL,,Orders'
2256,132671,10/00/29',Pets,PT2200,4,2423,NULL,,Orders'
2257,113810,4/97/12',Sports,SP3300,4,2424,NULL,,Orders'
2258,121334,5/97/23',Sports,SP3200,3,2425,NULL,,Orders'
2259,123199,6/97/2',Toys,TY1100,1,2426,NULL,,Orders'
2260,146405,10/97/2',Pets,PT3200,3,2427,NULL,,Orders'
2261,155900,11/97/22',Toys,TY3800,1,2428,NULL,,Orders'
2262,164490,1/98/8',Pets,PT4200,4,2429,NULL,,Orders'
2263,170264,2/98/12',Gardening,GD1100,3,243,NULL,,Orders'
2264,175208,3/98/10',Sports,SP1000,1,2430,NULL,,Orders'
2265,175208,3/98/10',Sports,SP1400,2,2431,NULL,,Orders'
2266,175208,3/98/10',Sports,SP1600,1,2432,NULL,,Orders'
2267,175208,3/98/10',Sports,SP2000,1,2433,NULL,,Orders'
2268,203245,7/98/13',Sports,SP3100,1,2434,NULL,,Orders'
2269,226117,10/98/18',Pets,PT1200,3,2435,NULL,,Orders'
2270,226117,10/98/18',Pets,PT3300,4,2436,NULL,,Orders'
2271,226117,10/98/18',Pets,PT3500,4,2437,NULL,,Orders'
2272,229193,10/98/31',Sports,SP2200,1,2438,NULL,,Orders'
2273,229193,10/98/31',Sports,SP2400,1,2439,NULL,,Orders'
2274,229193,10/98/31',Sports,SP2600,1,244,NULL,,Orders'
2275,229193,10/98/31',Sports,SP3300,1,2440,NULL,,Orders'
2276,232703,11/98/15',Sports,SP1600,3,2441,NULL,,Orders'
2277,232703,11/98/15',Sports,SP2300,1,2442,NULL,,Orders'
2278,232703,11/98/15',Sports,SP2400,1,2443,NULL,,Orders'
2279,232703,11/98/15',Sports,SP2700,1,2444,NULL,,Orders'
2280,113810,7/00/20',Sports,SP3300,4,2445,NULL,,Orders'
2281,121334,8/00/30',Sports,SP3200,3,2446,NULL,,Orders'
2282,123199,9/00/9',Toys,TY1100,1,2447,NULL,,Orders'
2283,146405,1/01/9',Pets,PT3200,3,2448,NULL,,Orders'
2284,155900,3/01/1',Toys,TY3800,1,2449,NULL,,Orders'
2285,164490,4/01/17',Pets,PT4200,4,245,NULL,,Orders'
2286,170264,5/01/22',Gardening,GD1100,3,2450,NULL,,Orders'
2287,101732,1/97/25',Sports,SP2500,1,2451,NULL,,Orders'
2288,107772,3/97/7',Pets,PT4100,1,2452,NULL,,Orders'
2289,141099,9/97/4',Pets,PT1100,1,2453,NULL,,Orders'
2290,141099,9/97/4',Pets,PT2300,3,2454,NULL,,Orders'
2291,141099,9/97/4',Pets,PT2400,1,2455,NULL,,Orders'
2292,142800,9/97/13',Toys,TY2200,1,2456,NULL,,Orders'
2293,144936,9/97/24',Toys,TY2600,1,2457,NULL,,Orders'
2294,144936,9/97/24',Toys,TY3200,1,2458,NULL,,Orders'
2295,144936,9/97/24',Toys,TY5200,1,2459,NULL,,Orders'
2296,155153,11/97/18',Sports,SP1000,1,246,NULL,,Orders'
2297,155153,11/97/18',Sports,SP2200,1,2460,NULL,,Orders'
2298,155153,11/97/18',Sports,SP2400,1,2461,NULL,,Orders'
2299,171966,2/98/21',Pets,PT1300,4,2462,NULL,,Orders'
2300,176609,3/98/17',Gardening,GD3000,1,2463,NULL,,Orders'
2301,181661,4/98/10',Gardening,GD2400,1,2464,NULL,,Orders'
2302,186541,5/98/2',Pets,PT2200,1,2465,NULL,,Orders'
2303,210736,8/98/14',Gardening,GD2300,4,2466,NULL,,Orders'
2304,211476,8/98/17',Sports,SP1400,1,2467,NULL,,Orders'
2305,215686,9/98/4',Sports,SP3200,1,2468,NULL,,Orders'
2306,224305,10/98/10',Sports,SP1000,1,2469,NULL,,Orders'
2307,229422,11/98/1',Toys,TY1700,2,247,NULL,,Orders'
2308,229422,11/98/1',Toys,TY1750,1,2470,NULL,,Orders'
2309,229422,11/98/1',Toys,TY4300,4,2471,NULL,,Orders'
2310,101732,5/00/4',Sports,SP2500,1,2472,NULL,,Orders'
2311,107772,6/00/14',Pets,PT4100,1,2473,NULL,,Orders'
2312,141099,12/00/12',Pets,PT1100,1,2474,NULL,,Orders'
2313,141099,12/00/12',Pets,PT2300,3,2475,NULL,,Orders'
2314,141099,12/00/12',Pets,PT2400,1,2476,NULL,,Orders'
2315,142800,12/00/21',Toys,TY2200,1,2477,NULL,,Orders'
2316,144936,1/01/1',Toys,TY2600,1,2478,NULL,,Orders'
2317,144936,1/01/1',Toys,TY3200,1,2479,NULL,,Orders'
2318,144936,1/01/1',Toys,TY5200,1,248,NULL,,Orders'
2319,155153,2/01/25',Sports,SP1000,1,2480,NULL,,Orders'
2320,155153,2/01/25',Sports,SP2200,1,2481,NULL,,Orders'
2321,155153,2/01/25',Sports,SP2400,1,2482,NULL,,Orders'
2322,171966,5/01/31',Pets,PT1300,4,2483,NULL,,Orders'
2323,128292,6/97/29',Pets,PT2100,1,2484,NULL,,Orders'
2324,134460,7/97/31',Toys,TY1300,3,2485,NULL,,Orders'
2325,147495,10/97/8',Toys,TY2700,1,2486,NULL,,Orders'
2326,148417,10/97/13',Toys,TY3800,1,2487,NULL,,Orders'
2327,156864,11/97/27',Software,SW7383,1,2488,NULL,,Orders'
2328,204608,7/98/19',Sports,SP2400,3,2489,NULL,,Orders'
2329,206018,7/98/25',Sports,SP2400,4,249,NULL,,Orders'
2330,209800,8/98/10',Pets,PT1000,1,2490,NULL,,Orders'
2331,128292,10/00/6',Pets,PT2100,1,2491,NULL,,Orders'
2332,134460,11/00/7',Toys,TY1300,3,2492,NULL,,Orders'
2333,147495,1/01/15',Toys,TY2700,1,2493,NULL,,Orders'
2334,148417,1/01/20',Toys,TY3800,1,2494,NULL,,Orders'
2335,156864,3/01/6',Software,SW7383,1,2495,NULL,,Orders'
2336,99178,1/97/5',Sports,SP1000,2,2496,NULL,,Orders'
2337,99570,1/97/8',Pets,PT4100,1,2497,NULL,,Orders'
2338,101585,1/97/24',Sports,SP1000,1,2498,NULL,,Orders'
2339,101585,1/97/24',Sports,SP1400,2,2499,NULL,,Orders'
2340,101585,1/97/24',Sports,SP2300,4,25,NULL,,Orders'
2341,101585,1/97/24',Sports,SP2300,1,250,NULL,,Orders'
2342,113446,4/97/10',Sports,SP1100,2,2500,NULL,,Orders'
2343,118703,5/97/9',Pets,PT2100,1,2501,NULL,,Orders'
2344,122646,5/97/30',Gardening,GD1010,1,2502,NULL,,Orders'
